product_id,tn
20201,32.947149414139034
20205,37.33016950184984
20206,32.87851159365546
20207,21.00868948729498
20208,32.099863753109226
20209,28.691312998648144
20211,25.758472388131473
20212,29.226308409399017
20215,30.522228832511303
20216,17.882943175121174
20219,26.506082044096814
20220,27.677046712241314
20222,23.955471135123126
20224,30.81995059573108
20225,21.095208691587885
20226,23.347099048162427
20227,37.065404189380864
20228,16.265649419561793
20230,20.84234546468411
20231,23.422773791065943
20232,32.22323865326437
20233,33.290170353823854
20234,9.92217112356038
20235,34.01222492907816
20238,22.424486916387245
20239,21.76180788935416
20240,22.66907445301849
20241,22.927230356628286
20242,16.078955330309746
20244,21.826140915252168
20246,25.770040442652522
20249,18.122392612900896
20251,21.790904708226726
20252,20.98186982907579
20253,22.004380982839294
20254,22.421491943580172
20255,15.797139087214685
20256,19.461549110511235
20259,19.81087758873607
20263,22.76034186083832
20264,18.398612171495603
20265,8.078883023574726
20267,22.971509545399876
20268,18.887351049940186
20269,18.369233052820476
20270,19.688330265647316
20271,17.873215084063723
20272,18.054475679909203
20273,19.233925600958344
20275,21.916311932205133
20276,20.07602649457776
20277,17.814868725342425
20278,17.066906536064213
20280,17.457902053746757
20281,16.695657631328398
20282,18.881648422874598
20283,16.749272940013274
20284,18.467041147052974
20285,14.889286969098572
20288,17.936674172846494
20289,15.063008947935932
20290,18.35710917330068
20291,17.02910935053094
20292,16.34821936456957
20295,16.47632090901937
20296,19.114182587031486
20299,16.47954518828198
20300,17.546954780013763
20301,16.080984696817506
20302,6.649971769897697
20303,18.876327175734875
20304,12.388209127217815
20305,6.156789699603668
20307,16.88690816280086
20309,16.912934809458566
20310,17.04899285345144
20311,19.35198108279763
20313,22.08661166970763
20314,17.609544077103756
20315,16.488379685440204
20316,24.307543654350575
20317,16.177969653485903
20320,15.7303200292795
20321,21.777904578520022
20322,11.232350594884664
20324,15.089256361627214
20325,9.324758483740553
20326,16.51356938762971
20327,14.626821322352992
20328,14.323293891206513
20329,14.096859974613668
20330,16.59787148024207
20332,13.852758840781096
20335,15.063371167739483
20336,14.382987443396333
20338,14.232391937842511
20341,12.241058095465018
20342,16.692625376205154
20346,12.615145303370621
20349,14.231872545580405
20350,5.661255106304753
20352,17.059475904047527
20353,13.08204968415792
20354,14.556697786765614
20356,15.03152210021745
20357,15.495571122572223
20358,11.61179004041388
20359,13.900214533799371
20361,17.648205945265367
20362,8.141190022465837
20365,13.88336402245489
20366,13.77651262834833
20367,13.526501274983872
20372,9.51029561294118
20375,10.621800776908518
20379,9.436055903870237
20380,14.801058716114223
20381,15.795438723112577
20382,10.270682551310763
20383,10.974372364260672
20384,10.690008685375886
20385,11.004015383699334
20386,13.345625217492305
20388,10.296347701877096
20396,8.922075549434977
20398,4.421934658164859
20400,10.836920448565225
20401,11.620293181095409
20404,10.294346195352702
20406,13.801801311902068
20407,9.175959605277804
20409,7.003989889768082
20410,9.970694517873465
20411,10.651385730006327
20416,3.494481121337535
20418,3.096378787228124
20419,11.722939647914648
20421,12.425548518499903
20422,3.2045009169269836
20424,9.20020060925869
20426,6.169854157327734
20428,3.3957628048084683
20429,3.0947306709089144
20432,9.492924319912643
20433,12.443897224679835
20434,9.729645605120803
20438,12.769579414902804
20443,9.210799023927002
20449,2.9544971650269627
20450,10.40689636209236
20456,8.663422665953913
20463,10.544875379905644
20464,7.789995406610503
20465,8.599470176312959
20466,8.988229004242346
20469,10.774358291303471
20470,8.241989309044014
20473,6.774944005090619
20474,9.368007451438196
20480,6.578082602835687
20482,8.384844023837339
20483,8.68905015837128
20484,6.273710190815712
20490,1.954216040905556
20497,7.306499668785441
20500,8.819972404166878
20502,7.477899547014523
20505,7.083556183789341
20509,1.9790036913648406
20517,5.440146669160611
20520,7.146317435197032
20524,6.622928382517383
20530,5.8641442750210215
20532,6.656423395846433
20536,7.096451339638751
20538,7.410180398013673
20539,6.219143619779388
20549,7.416794864764678
20551,5.916967563170836
20555,5.592366138815323
20560,5.495189475274176
20561,1.5131564058384959
20563,5.906389002998479
20565,6.062303198942375
20568,4.3078023189583945
20570,6.82466484613613
20572,4.696489747702526
20579,5.075322484642075
20583,5.209472082293285
20585,6.376686295176099
20586,2.1470272558760493
20596,4.388363304814678
20597,1.4105048592889833
20599,5.303239592589816
20600,4.914259688745728
20601,2.025106555065549
20602,4.1192641395690295
20605,5.257411717430614
20606,5.002420166749314
20609,4.012215299467631
20612,5.427715626439797
20614,3.6657368580184198
20617,3.4827821552222717
20622,5.200209849263283
20628,4.2204633763196675
20629,3.4735907813871156
20632,3.6297129490863638
20636,1.6570926147633969
20637,4.627546396915899
20639,4.7429119285991534
20640,4.193340427131167
20641,4.0389656461697
20642,4.149542967425811
20644,3.0465813646194793
20647,4.242805343930602
20651,3.4038592488686996
20652,4.066487452293213
20653,4.574703550878491
20654,4.749736699936612
20655,3.7371027739149087
20658,4.268868496799823
20660,2.982643064113481
20661,4.562886473193494
20663,1.079647813819832
20664,2.9510657363484083
20666,2.502935623939976
20670,1.4366755470666739
20672,4.03899448571393
20676,2.274676869770526
20677,3.3243714232611183
20678,1.2891080260766021
20680,4.760949919370377
20684,2.9723465916785
20685,1.4554018491657992
20693,4.096961854232909
20696,4.090689981827813
20697,3.1972207416152845
20699,3.6915780241783427
20701,3.9250296261376665
20702,2.3727589521516004
20705,2.8517121031198243
20706,4.010594638852666
20708,3.3321719028447716
20713,2.731302816848617
20714,4.012266167527082
20715,2.4105076430722163
20721,2.1287731896119144
20729,1.033904702339702
20730,2.345300439716726
20733,2.5578272013651775
20735,2.637476029417167
20737,2.2619184507787056
20739,3.1926304511733967
20742,2.344870986267102
20744,3.0759265669599953
20745,2.5117693972806983
20749,3.0247509992082153
20751,2.4523730879932684
20756,2.798445455027791
20759,1.9968346016479095
20761,2.8248191238430445
20765,0.9344271097183889
20768,2.1343737700978025
20773,0.927595827680143
20781,1.7708424412531718
20786,1.6737865937347576
20788,1.4069575243658625
20789,2.0019323844702432
20793,2.653726079182979
20800,1.2031059595793563
20801,1.9773687497891381
20802,1.485608497634473
20803,1.6428618464782727
20807,2.2800420830616996
20810,1.9630088711035025
20812,1.5430597258011447
20820,2.126829328347708
20823,1.9693123504641177
20824,1.2937830385302058
20826,1.6313721423788468
20828,1.545740841685899
20830,1.4566831284075277
20831,2.2144772232785703
20838,2.012314452240461
20840,1.8852876376240437
20843,1.3634776441595806
20846,1.2505549481975304
20847,1.6743172777752209
20849,2.0611289574430547
20852,1.0865058071120486
20862,1.7342424498166529
20863,1.5134966514755277
20864,1.444005440781663
20865,1.526307896048765
20870,1.459546182216298
20879,1.5210164685990164
20882,1.4297632019109008
20883,1.1488556988289584
20885,1.2474456287670983
20892,1.4153134011711732
20894,1.6500466033702146
20901,1.102391345581444
20906,0.9414601437723498
20913,1.2865665745910597
20919,0.941650720796682
20922,0.9165854521272414
20925,0.9325518584760417
20931,1.1729884946601543
20936,0.5871926972685495
20937,0.9331565065415907
20941,0.9207530247849023
20947,0.7945116695459287
20948,0.8039852497200342
20949,1.0710994838757235
20956,0.6432793687051395
20957,1.0512487642855506
20961,0.9517794694146868
20965,0.8182527392662071
20970,0.7056795129039892
20976,0.7510726465757571
20982,0.3979490741501137
20985,0.714433819603493
20986,0.8637623662931027
20991,0.31565950021394695
20994,0.49215781344248216
21008,0.7490420698650188
21014,0.9294184637510887
21016,0.574006451835384
21024,0.57227571489373
21028,0.5510891956374654
21032,0.4610668025128244
21038,0.5084754397519589
21048,0.4491386585680994
21049,0.4140967858727638
21055,0.3747203497828295
21057,0.5944257499131873
21077,0.27234952241421123
21080,0.4179270546058593
21088,0.29102524300730526
21131,0.20668323525935559
21170,0.11485900865521557
21182,0.10201798885072128
21190,0.15215435859712195
21192,0.05502460360928985
21200,0.11658245256596902
21202,0.05417464668960828
21218,0.03980492903256165
21222,0.051026724080342735
20514,7.368865237608814
20578,5.188939597822637
20878,1.5061552776801796
21224,0.08067239954628043
20588,4.199774215348245
20724,2.2287684199463333
20743,2.139087041809342
20771,1.7575265543253726
20945,1.4768918152367816
20951,1.2183900489468107
20319,16.547403729873714
20390,11.918445459748765
20415,9.300338251268776
20447,9.504257915481325
20478,7.935602484179835
20508,6.7079328857018155
20667,6.020460058559714
20298,16.88924599126778
20343,12.824788027979547
20377,11.34636382785375
20417,10.217615893335427
20750,2.7527435705423464
20832,2.12921293801401
20855,1.6975561916373882
20877,1.287405963617126
20914,1.2868385374983584
20996,0.7851136265755092
21003,0.6413690134970709
21027,1.3650539519163556
20049,156.36070210886058
20453,11.16785608885494
20657,3.466590142523117
20741,1.7256765831617282
20777,2.6601172853668764
20402,12.692074573929618
20496,7.967872984594078
20542,8.019318630731949
20624,4.962354219996114
20775,2.0338237841766666
20818,1.896401580036149
20202,31.007006892926945
20334,15.436525874353293
20337,15.988679232363204
20340,16.92169904319759
20544,7.069517310158144
20552,4.178027087842122
20574,3.8229431721050533
20589,6.374573050576473
20646,4.91481035401318
20758,2.860815884311943
20809,2.815611307926551
21167,0.17118247569106143
21180,0.09486933936106834
20112,80.78761165548923
20297,25.817413579169
20306,25.64554210349817
20323,24.432321584113225
20344,17.994990660584
20348,17.857351678381963
20387,14.413610919506027
20403,13.285024903377185
20567,7.133777342423547
21118,0.32318694290996625
21155,0.3113302603302094
21184,0.1970484385243396
21194,0.12828392799265048
21207,0.13975179891699657
21212,0.11528068607310263
20164,61.73802731752026
20203,46.20444249549871
20218,29.736225645489746
20479,10.546552915309503
21065,0.5642643986297768
20237,40.2994044311138
20395,18.36020901713139
20513,8.1826682424675
20576,6.922307217785924
20604,6.504749682852783
21157,0.2019949704768376
20126,95.23620822384828
20135,83.55645097911031
20150,89.01493965435778
20262,23.544457101533727
20351,18.55582926134516
20368,16.066824073618413
20378,14.827956709630662
20481,8.200065424565615
20488,9.981711166712591
20541,9.300737777828925
20571,8.095894063551375
20811,2.9398505823470114
20130,94.96083508219292
20143,86.19037233889262
20159,68.68506559000473
20170,70.86325771682996
20266,30.658396943631367
20364,27.152546439603498
20389,28.102442289498047
21034,0.776153779070512
21040,0.7136667256914221
21126,0.4596119367587807
21164,0.3105475354771252
21176,0.3202026898099748
20089,164.22643016371387
20459,14.35121962054572
20522,10.111937469531403
20638,5.759160280720582
20503,10.397139641179153
20679,7.379304890068265
20783,3.21819172383109
20853,2.776755926100842
21084,0.617801212915331
20495,14.606617664873776
20523,12.989170282951564
20527,12.874403250702905
20540,11.493606865126807
20553,11.705062499901455
20559,12.1037020615025
20569,10.586508183735415
20611,9.61824260943817
20682,6.339095394885447
20902,2.1467323348869063
20908,2.292636977342516
20967,1.5281496713485128
20997,1.1340740091948809
21142,0.25854288746053355
21191,0.14363849737876966
21209,0.11622020267981009
21226,0.10765334733388612
21233,0.06676431002542026
21245,0.05126150739533267
20085,181.72573769654488
20408,15.504200911850694
20477,13.324180879522515
20700,3.3289546876562026
20709,6.937890779686811
20917,2.5143829327531604
20990,0.9750465833504877
21001,0.7486307689800358
21022,0.9922125490657243
21037,0.7029468176250494
21056,0.8373560894562901
21201,0.25556096410956164
21244,0.034362728668901714
21246,0.035241205462982775
21248,0.029851144409404
21256,0.026892609581348627
21259,0.02989009540730094
21262,0.030833480768858522
21263,0.031295547205063265
20460,15.618376639269588
20547,12.889073416804584
20558,13.207177882731543
20580,14.017567695218004
20627,8.904750040508738
20689,7.951821078239837
20817,5.3206787958386705
20835,4.798637760838934
21093,0.7629356537151903
21105,0.8169007124648924
20032,527.3235806708861
21153,0.4988202833450903
21159,0.3988985412075885
21168,0.3873102679694256
20286,45.15819234574627
20442,25.483884048691728
20491,13.715781814324341
20548,15.863921452878916
20620,11.357661981546364
20623,11.524714477496584
20659,9.877003463570276
20757,4.153024831625623
21033,1.3216284044809232
21073,1.015179428853314
21252,0.11582302564547647
21265,0.05722695686371416
21266,0.05808704402696536
21267,0.04710305797801092
21276,0.02348028728074554
20355,31.152153253113216
20414,29.341045437968972
20458,22.993761485023285
20476,22.70438760020404
20510,13.368741644154662
20521,15.983475615864286
20525,17.205111386699187
20526,17.978941323580745
20531,15.716881635271925
20537,15.208538700290642
20575,13.59282973311452
20577,12.868021851746512
20593,11.639070002592494
20603,12.020687676649011
20633,10.86339628690914
20681,10.384413813138924
20719,8.177776722207778
20746,6.539331318445784
20785,4.997308116661177
20795,5.306768579267614
20822,5.834871786491263
20859,2.9957086025499846
20907,4.225410126207666
20920,3.2813444004721477
20966,1.4865050491801512
20987,0.9762193900655809
21086,1.0744333089508191
21092,1.0581557370963472
21179,0.465014399448628
21196,0.39430297446352647
20754,8.99494870376442
20924,3.2513973133137712
20928,3.736296892060076
20932,2.456639084189379
20946,3.2000415784633405
21042,1.6168013241586427
21044,1.7887354250310783
21064,0.7036140182082335
21074,0.8388796680810061
21099,0.43299817732683865
21135,0.5022536188637318
21163,0.5376055675587827
21171,0.4664000161635077
20174,99.77622729559438
20592,15.715007500682258
20649,18.299581412391515
20674,12.045541981727911
20691,14.694437517492512
20732,8.858459293851762
20772,6.8877856620540125
20774,7.55059368335872
20827,5.068541808981714
20927,3.2548761571455183
21007,1.7033081158919243
21111,1.2288304353595043
21114,1.2094294845696896
21119,1.0830563924943275
21140,0.7293225566913168
21227,0.3288377631895428
20236,68.65284279487787
20261,57.51972897647592
20440,25.8874877448184
20615,12.547363469751048
20621,9.205707693315551
20662,10.35390884806256
20673,9.14713161227559
20711,7.7030438074555505
20720,8.123889715309144
20845,3.1511970069956226
20886,1.846642711141054
20904,4.8211473451774065
20910,4.819539051463549
20912,3.9530595327714435
20933,3.368242275518373
20953,2.501661397609711
21006,1.525859692589294
21035,1.7424713191708854
21039,1.7992167584809593
21079,1.3177945510713445
21109,0.9861424809088819
21112,0.8079522704414989
20213,68.3783193457599
20257,51.13690483700775
20694,8.009404004530797
20762,6.076521812543647
20815,6.495068161689403
20899,2.6272949636135543
20942,2.0903645356723874
20968,2.496853047514627
21058,1.6031421350044428
21097,1.2678187696933745
21110,1.300184207682277
21129,0.8034598776287256
21144,0.742059282229113
21146,0.8402578670755653
21154,0.7165064341222409
20127,204.12206916793468
20210,76.00122182400017
20686,11.15854542001059
20703,10.642142675396233
20962,3.041940509913245
20975,2.7919524085279956
20995,2.6862750033245533
21087,0.8752093661210703
21214,0.3153806746546058
