predict,product_id
35.87169633107334,20211
42.66697667863619,20212
63.84012227687274,20213
41.42107872047296,20215
40.74776422007024,20216
41.05975700737628,20218
40.510335836299525,20219
39.57666293016328,20220
39.55811281331896,20222
42.21489729920449,20224
39.33612342385213,20225
39.48810915287794,20226
44.52631538345028,20227
43.67242417567385,20228
39.099530026990806,20230
37.984806846346565,20231
43.479825363801,20232
48.28603608407371,20233
50.51743198767005,20234
40.88214611522243,20235
63.74124713776701,20236
43.07772145021926,20237
36.78708432215824,20238
37.3837814223286,20239
36.38565943142032,20240
34.79192356622883,20241
30.109185569817512,20242
38.079793368380834,20244
34.89581894719634,20246
39.55446011574259,20249
34.48649195535919,20251
33.66837948614311,20252
33.38716943727941,20253
34.53596470884624,20254
34.57081439940999,20255
28.500987949263266,20256
49.30577974957999,20257
27.88077184619051,20259
46.502854039234414,20261
31.477065721675725,20262
29.168028614460862,20263
27.83355689168396,20264
36.460200665084,20265
32.27125055635174,20266
28.241602603713204,20267
27.084680060737945,20268
31.32074547064812,20269
29.437249491750283,20270
26.91051809839621,20271
26.50122119767579,20272
26.91195936808707,20273
28.353415346671436,20275
27.594549738246453,20276
29.291320394153136,20277
28.45541497047047,20278
28.52488445674072,20280
26.904037418516744,20281
27.63926379489749,20282
26.06062679118072,20283
26.531390910213016,20284
31.502706756438915,20285
39.6027240361482,20286
26.216900730853197,20288
26.45640814521472,20289
28.418521027693615,20290
25.804300237445265,20291
25.599683578208708,20292
25.657141331007903,20295
25.56372809758853,20296
29.81472715582481,20297
25.95744735196717,20298
27.15912740674269,20299
25.08501012043962,20300
25.35399927434612,20301
36.35621525892564,20302
26.3160979091136,20303
27.96845739554572,20304
37.85500518793558,20305
27.90758661553664,20306
23.67732226003068,20307
23.746142118522656,20309
24.453870761407536,20310
23.9073623126635,20311
27.759031479510902,20313
23.233197215412325,20314
23.280777531346764,20315
28.571408376011178,20316
22.756627542922764,20317
22.25848863969941,20319
21.99488701199868,20320
30.042951160643053,20321
23.923406047528896,20322
30.49697781243122,20323
21.46593915414157,20324
23.322850653051088,20325
21.74631344222873,20326
21.681988164841037,20327
22.13016278696334,20328
22.586764530604015,20329
21.74711185439304,20330
20.9262372054898,20332
26.86789880790331,20334
21.141000689667194,20335
20.445506012916308,20336
21.17194954025913,20337
19.72501165846065,20338
22.502709478109853,20340
20.416461372888413,20341
21.302745714113517,20342
19.53979036915532,20343
21.093522324859805,20344
19.924589653768876,20346
20.60607229016005,20348
20.529667113882,20349
27.92201058119063,20350
21.95810897158573,20351
20.41441171148128,20352
20.256947522811547,20353
19.342492877340124,20354
30.818007651850223,20355
17.28914243104045,20356
21.240302398257118,20357
17.25302059038479,20358
17.617921500529818,20359
20.0475989840209,20361
17.673226839925125,20362
27.623487869047885,20364
17.205702076294685,20365
16.277848940577424,20366
16.441372358643616,20367
18.986132322924476,20368
15.961365945905838,20372
14.266455465162062,20375
15.019100435723914,20377
17.440389529599287,20378
14.114659035917985,20379
15.215267373561089,20380
15.811149949386282,20381
14.142818729297392,20382
14.269162179559158,20383
15.104932928042926,20384
14.1989326398323,20385
14.042024714434357,20386
14.63374388077554,20387
14.878600553989925,20388
28.593622572417924,20389
14.62850536979417,20390
19.97795399858968,20395
13.08408794622514,20396
20.29037970962758,20398
12.311611294344168,20400
11.317432607668968,20401
12.861109156541234,20402
12.636247064612643,20403
13.35226807591921,20404
11.846830146915815,20406
11.46670060300712,20407
13.21516433824555,20408
11.14737796149736,20409
11.42418827465664,20410
11.832188583154837,20411
26.395066597523343,20414
11.43810801556753,20415
15.685673297577058,20416
10.662939308928731,20417
15.376525188489328,20418
10.393395255300002,20419
11.2015105821069,20421
14.890031492411868,20422
10.334814858848588,20424
10.266975345616888,20426
13.232002399272435,20428
13.245125335284714,20429
9.936333426597066,20432
10.99759342308813,20433
9.336462949929576,20434
11.192241245055936,20438
30.10167482251426,20440
20.71819189096517,20442
9.643509747294273,20443
9.741153200775566,20447
12.283775821929938,20449
9.456538125536785,20450
10.705284064203951,20453
9.289521283349336,20456
17.415720736099676,20458
11.996386641414578,20459
11.967284796285606,20460
9.501619362878836,20463
8.226933571740718,20464
8.878714693322863,20465
9.074102982093184,20466
9.806679782912996,20469
9.338812873006924,20470
9.18225713389269,20473
9.511135440147884,20474
16.497401171562274,20476
11.10275736897844,20477
9.049495283207962,20478
9.197464983621972,20479
8.625410446725438,20480
9.535242777049133,20481
8.417360051909926,20482
9.045306480265095,20483
8.623548037766927,20484
8.987271748565531,20488
9.436451178685942,20490
11.836372479331894,20491
10.82445552783841,20495
9.071775045916876,20496
8.444096047955712,20497
9.251573325288357,20500
8.438184349297048,20502
9.47312492218946,20503
8.426984882914363,20505
7.757651780773308,20508
9.23380918173332,20509
11.352796692558234,20510
8.762958726550163,20513
8.17998098427465,20514
7.542857222099879,20517
7.921157931763346,20520
10.240128521936116,20521
8.779125841744209,20522
8.92503819564267,20523
7.101654416438625,20524
14.333732635382452,20525
12.959589194071006,20526
9.107266456208157,20527
6.836954226988586,20530
11.411078008392437,20531
7.460331596384508,20532
7.628517354667483,20536
11.291128550336689,20537
7.839779955697474,20538
7.544777974208404,20539
8.474103699627246,20540
8.46831740912103,20541
8.239426362344872,20542
7.892846909590859,20544
10.10196632764628,20547
11.521456083325006,20548
7.626480656445138,20549
7.033275086495077,20551
6.839790091720161,20552
8.665505220451365,20553
8.637064051135464,20555
8.125806521293594,20558
8.3617971040019,20559
6.931206677766547,20560
7.689383419988228,20561
7.328252322792492,20563
7.24095159587844,20565
8.16642561094985,20567
6.465617950698555,20568
8.768759602675804,20569
7.646425990708987,20570
7.821940430161475,20571
6.985870667762307,20572
6.734721596490664,20574
9.758870243529383,20575
9.002867171250253,20576
9.709717869302107,20577
6.707483474070283,20578
6.401457084688538,20579
11.186857023228152,20580
6.439408174273567,20583
7.3502657153318305,20585
7.400237784438205,20586
6.143558211161633,20588
7.687114042961394,20589
9.48121130613938,20592
8.534494550921712,20593
6.298353733227425,20596
7.349586859533931,20597
6.483805105711972,20599
7.029709614332047,20600
7.521690747238009,20601
6.48387100464545,20602
8.662379628225718,20603
8.737891326628914,20604
6.791124922282612,20605
6.702360963518748,20606
5.535327298459973,20609
7.558411788438179,20611
6.6704261242420415,20612
5.843476255625954,20614
11.223626345734896,20615
5.815907398756983,20617
8.295887388373195,20620
8.095771047163487,20621
6.426904010919575,20622
9.524291191196244,20623
6.397431217476831,20624
7.825522370072146,20627
6.0946765596606784,20628
5.642492457390038,20629
5.715780602489256,20632
7.601764735826735,20633
5.974092532047995,20636
6.157695934795108,20637
6.706402894071124,20638
5.987684893495925,20639
5.8812680828814825,20640
5.452777057965438,20641
5.381340311828836,20642
5.543637197089779,20644
5.938426711470045,20646
6.146636735308829,20647
12.954119132265667,20649
5.612168702504484,20651
5.579579433287244,20652
5.670230445245871,20653
6.185212703633616,20654
4.7902463850546,20655
5.54227125988306,20657
4.97254216975479,20658
7.378777711123865,20659
4.237918574230664,20660
5.21710440000058,20661
8.850634352873016,20662
4.343981712728122,20663
4.490832438048429,20664
4.017670488642647,20666
5.9031821429273705,20667
4.546841316971624,20670
4.48150085157218,20672
8.143859604026952,20673
6.582547232356966,20674
3.805481163346628,20676
3.832010000370691,20677
3.6630505478460833,20678
6.28226153162934,20679
4.428960796210563,20680
7.000993195101389,20681
4.774743784437711,20682
3.2951780079832487,20684
3.805127811772605,20685
7.18345454268565,20686
5.236437803470291,20689
7.894297633078367,20691
3.994743394408745,20693
6.670980242161983,20694
4.0880422370968255,20696
3.428183251385017,20697
3.8107324943817686,20699
3.7754881642254383,20700
4.151660732229905,20701
3.2699033329775964,20702
6.7351649531871525,20703
3.294115656493261,20705
4.014930938730253,20706
3.749291692248738,20708
5.650790598232932,20709
5.725834053669679,20711
2.723516242281693,20713
4.016000291294757,20714
3.172840359043676,20715
6.711326377527732,20719
6.635234289164845,20720
2.783735573946384,20721
2.470955011371656,20724
2.743617839096044,20729
2.996189215362537,20730
5.118444620580712,20732
2.988108608783161,20733
3.03060330743246,20735
2.794661531312003,20737
3.2825017012103874,20739
3.027350457627742,20741
3.2858269902121253,20742
2.504191795061316,20743
3.42451772196454,20744
2.5040058469237434,20745
4.019709524388291,20746
2.996722907563832,20749
2.895980648688768,20750
2.8620735144557643,20751
6.071867394005446,20754
3.086253623997479,20756
3.2529840017437355,20757
3.389356655703573,20758
2.549936695708844,20759
2.732173619262642,20761
5.286025365528353,20762
2.7678352380151616,20765
2.538511020376477,20768
2.457855572406079,20771
3.4480594135235303,20772
2.6054596136953654,20773
4.1877134773315845,20774
2.607155638807574,20775
2.8646444072542976,20777
2.6254673520042635,20781
3.3447936719313365,20783
3.1428788720918703,20785
2.354861966889479,20786
2.392062688084695,20788
2.3327676095516585,20789
2.7106233869341043,20793
3.783841937827686,20795
1.7234956828176775,20800
2.207358954352342,20801
1.833489282109061,20802
2.203753063849935,20803
2.4664264657569537,20807
2.7778306933338324,20809
2.344551356683433,20810
2.8406980562563318,20811
1.8586652356430096,20812
5.085378119039044,20815
2.6976850139280706,20817
2.0959106294834866,20818
2.33330591625182,20820
4.0134753870499305,20822
2.3592607035988924,20823
1.7019931115123077,20824
2.424025089785504,20826
2.874561232157506,20827
2.114077662730043,20828
2.249482209583985,20830
2.4113282449497766,20831
2.2732761809533,20832
2.627093163208542,20835
2.374527612148169,20838
2.054307511652788,20840
1.851483486853288,20843
2.373859799806567,20845
1.7373369595306245,20846
1.964458963415848,20847
2.263156724058096,20849
1.6947188723978657,20852
2.824805304081369,20853
1.8159481304348009,20855
2.9689311655486907,20859
1.84095818799499,20862
1.7377886725076692,20863
1.6312047007292891,20864
1.8132239819124576,20865
1.6041409460902518,20870
1.6079277014131477,20877
1.703918708810105,20878
1.4889085707177534,20879
1.5207129507816093,20882
1.4014294242056762,20883
1.315133962930206,20885
1.3798513322979675,20886
1.367622599143396,20892
1.6826636698410302,20894
2.479741304193307,20899
1.0900455756557932,20901
1.8133270405025224,20902
2.7492561618459583,20904
0.6969652807642157,20906
2.8594581115676503,20907
1.4930348005795098,20908
3.133682795884696,20910
2.343264276529334,20912
0.7221617709683699,20913
0.7645741160672572,20914
1.74123696424169,20917
0.6638041117246076,20919
1.9400235731963185,20920
0.5795406008260462,20922
2.241995646057473,20924
0.5125525268449613,20925
2.2178825368062958,20927
2.0310277314935283,20928
0.671671076933479,20931
1.4745745435101862,20932
2.4998481592155346,20933
0.5340352113717803,20936
0.513538191656268,20937
0.5122598703335517,20941
1.612157114964072,20942
0.97163079103255,20945
1.8355710262710905,20946
0.3845259171025828,20947
0.3565877047422565,20948
0.5260465609212297,20949
0.8656190579426928,20951
1.5951063905661909,20953
0.321794728502652,20956
0.5185387142600277,20957
0.4269766348719996,20961
1.6232164048163058,20962
0.3028439656849634,20965
1.0131379853282234,20966
0.8433271213722067,20967
1.5831727978666297,20968
0.3054370727101225,20970
1.3645734059397374,20975
0.2711696843001809,20976
0.3041087793443657,20982
0.3019261815123255,20985
0.3111702940693328,20986
0.705497681639025,20987
0.6295290191422227,20990
0.269819073768617,20991
0.1982973899128864,20994
1.320619702615253,20995
0.3746321593168843,20996
0.5882963397782286,20997
0.4691783941174657,21001
0.3469675266998476,21003
0.8863927015763247,21006
1.310358862533715,21007
0.3326547317482703,21008
0.4007833652040017,21014
0.2384632798727282,21016
0.4578776920097294,21022
0.276269436116855,21024
0.9114062382775304,21027
0.1499319310870062,21028
0.1947131093584818,21032
0.6381663441692578,21033
0.5165146313371329,21034
1.249117160765714,21035
0.478605977321174,21037
0.1358192560080438,21038
1.219893548661432,21039
0.5306555297741777,21040
0.8564801955353158,21042
0.9381427506932896,21044
0.1178679095066188,21048
0.0864043779723302,21049
0.0976859455035081,21055
0.3995330063756192,21056
0.2756897351918738,21057
1.1951504230511558,21058
0.573053542448829,21064
0.3278872616733123,21065
0.4949048192838554,21073
1.0163729263444057,21074
0.0526791353367759,21077
0.7611651204151573,21079
0.0745116191132668,21080
0.3741106561765017,21084
0.3418121021282369,21086
0.608326256681019,21087
0.0259476460402736,21088
0.527734274076058,21092
0.2696694710251072,21093
0.8261060220149739,21097
0.2217996987386044,21099
0.272994101958225,21105
0.6393648811703576,21109
0.8198416487763522,21110
0.6767779848165383,21111
0.5622645056109552,21112
0.9044930873467434,21114
0.1130723791916531,21118
0.831457854904323,21119
0.287049642352331,21126
0.5993962661391654,21129
0.0700591657562137,21131
0.1875872438317269,21135
0.517610082370809,21140
0.1779726988234393,21142
0.5282465535214582,21144
0.5258641191941711,21146
0.2579139843134521,21153
0.5138693248323962,21154
0.1270456837236431,21155
0.1114192819571461,21157
0.2094324748142921,21159
0.2251652872627726,21163
0.1150083000143073,21164
0.1610865383493792,21167
0.2024218208094499,21168
-0.0033292400898293,21170
0.2627218716322386,21171
0.1652936265116534,21176
0.2849900952898391,21179
0.140652566973926,21180
0.0247622324796832,21182
0.0827302686644287,21184
0.0312517545730674,21190
0.0714246154797524,21191
-0.0216975589675345,21192
0.0269713668581,21194
0.1940113452472031,21196
0.0091091156416332,21200
0.1451263339970044,21201
-0.0895126814025277,21202
0.1324972529864845,21207
0.038221182531977,21209
0.055404831371399,21212
0.3871088965864074,21214
-0.0662391964533929,21218
-0.0358848040957633,21222
-0.0140568512080999,21224
0.1327365673039638,21226
0.2507181344626814,21227
-0.0143644088760855,21233
0.0424100508715218,21244
-0.0166109674306052,21245
0.0424100508715218,21246
0.0517337369670468,21248
0.0930089874965837,21252
0.0545209314254269,21256
0.0545209314254269,21259
0.046821980621441,21262
0.0517337369670468,21263
0.1252821695569905,21265
0.1252821695569905,21266
0.0837498761503883,21267
0.0935194882542885,21276
